,sent,quote_tag,text_id,sent_id
921,"Embora aqui fosse mais confuso , a maioria não sabia muito bem como se iria fazer esse desenvolvimento , havendo a este respeito dezenas de projectos cruzados .",0,40,73
922,Eu tinha absolutamente a noção de_ o que íamos fazer .,0,40,74
923,"Mas já agora -- de um ponto de vista meramente pessoal -- , digo -lhe que estava intimamente convencido de que iríamos ser esmagados .",0,40,75
924,P. -- Por_ a capacidade de resposta que atribuía a_ o regime ?,0,40,76
925,R. -- Exacto .,0,40,77
926,"Apesar de toda a nossa análise , foi espantosa a rapidez e a surpresa ...",0,40,78
927,Bastou aquele pequeno abanão .,0,40,79
928,O que eu pensava a_ a partida é que seriam necessários diversos abanões ...,0,40,80
929,"P. -- Mal o 25 de Abril ecoou , houve de_ a sua parte -- e de outros -- uma primeira cedência : depositar o poder em Spínola e não em Costa Gomes .",0,40,81
930,Ou não faz sentido colocar as coisas assim ?,1,40,82
931,"R. -- Sim , faz .",0,40,83
932,Não sei se posso responder -lhe de forma muito convincente para mim próprio ...,0,40,84
933,acho que foi o resultado de compromissos .,0,40,85
934,O peso de_ os ' spinolistas ' em_ as FA e em_ o Exército era imenso .,0,40,86
935,Considerou -se que a_ o general Spínola se atribuiriam as funções de Presidente de_ a República e a_ o general Costa Gomes a parte militar .,0,40,87
936,Uma divisão que resultava de_ a relação de forças existente .,0,40,88
937,De_ a minha parte foi uma cedência e grave .,0,40,89
938,Mas as mudanças em_ a História fazem -se através de compromissos por parte de_ os que têm uma determinada visão de_ os acontecimentos .,0,40,90
939,"Foi para mim uma consequência grande e grave , perante um compromisso grande e grave .",0,40,91
940,Era necessário para atingir o objectivo fulcral ...,0,40,92
941,P. -- ... a descolonização ?,0,40,93
942,"R. -- Nunca desliguei a ideia de_ a democratização de_ a ideia de_ a descolonização , nem isso era possível .",0,40,94
943,"A partir de sessenta , quando começam os movimentos de descolonização , há uma lição a reter :",0,40,95
944,só houve descolonização em_ os casos em que as metrópoles eram democracias políticas .,0,40,96
945,Só depois de termos acesso a_ a democracia política poderíamos descolonizar .,0,40,97
946,"P. -- Quando se dá a queda de_ o governo Palma Carlos , entra em_ os Executivos de Vasco Gonçalves como ministro sem pasta : troca a pele de ' revolucionário ' por_ a de ministro .",0,40,98
947,Porque teve que ser ?,0,40,99
948,Como viveu isso ?,0,40,100
949,"R. -- Foi necessário responder a essa solicitação institucional , o que nunca imaginara ...",0,40,101
950,"Assumi -a como um dever e uma necessidade -- detesto essa ideia de_ as pessoas que aceitam cargos como ' sacrifícios ' ... -- , e vivi -a como tal .",0,40,102
951,"P. -- A_ o mesmo tempo , o dr. Mário Soares era titular de_ os Estrangeiros .",0,40,103
952,Passando agora para a descolonização : não eram duas pessoas a fazer o mesmo ?,0,40,104
953,"Que fazia e como fazia um , que fazia e como fazia o outro ?",0,40,105
954,"R. -- Fui justamente ministro sem pasta porque , como o essencial de_ o poder político estava em_ o MFA , e como a tarefa de_ a descolonização transcendia as tarefas habituais de um ministro de_ os Estrangeiros , foi entendido que alguém de_ o MFA deveria ocupar -se prioritariamente de_ a questão de_ a descolonização .",0,40,106
955,"Por exemplo : as conversações com os movimentos de_ a Guiné , S. Tomé e Cabo Verde começaram e acabaram por ser levadas a termo por ele , com uma reduzida participação minha .",0,40,107
956,A_ o passo que Angola e Moçambique foi o contrário .,0,40,108
957,P. -- Disse que ' foi entendido ' .,0,40,109
958,Foi entendido por quem ?,0,40,110
959,R. -- Julgo que houve pressões para ser eu .,0,40,111
960,"A Comissão Coordenadora de_ o MFA estava localizada entre o general Spínola , Presidente de_ a Republica , e o Governo .",0,40,112
961,"Uma parte essencial de_ o poder político era de_ essa Comissão , a_ a qual , apesar de ministro , eu também pertencia .",0,40,113
962,E daí que as acções mais importantes que se desenvolveram em_ o sentido em que a descolonização tivesse uma determinada orientação tenham vindo de_ o MFA e de_ a sua Comissão Coordenadora .,0,40,114
963,P. -- Já contra o general Spínola ?,0,40,115
964,"R. -- Seguramente já contra o que estava em_ a cabeça de_ o general Spínola e provavelmente com algumas reticências por parte de_ o ministro de_ os Negócios Estrangeiros , dr. Mário Soares , por_ o menos em_ o caso de Angola e Moçambique .",0,40,116
965,P. -- Então havia como que uma ' competição ' ?,0,40,117
966,Isso gerou alguma desconfiança de parte a parte ?,0,40,118
967,R. -- De_ a minha parte não houve esse sentimento de competição com os Negócios Estrangeiros ou qualquer outra pessoa -- sem ser o general Spínola e seus assessores .,0,40,119
968,"De um ponto de vista estritamente formal , o dr. Soares , enquanto titular de_ os Estrangeiros , bem como o dr. Almeida Santos estiveram comigo em_",0,40,120
969,as principais negociações em Dar es-Salam e Lusaka .,0,40,121
970,Não houve choque de opiniões de fundo e houve colaboração em_ as conversações .,0,40,122
971,P. -- Em sintonia ?,0,40,123
972,"R. -- Sobre as questões essenciais , creio que em sintonia .",0,40,124
973,"Embora talvez seja este um bom momento para dizer que hoje , passados tantos anos , não posso deixar de confessar a minha surpresa com algumas declarações de_ o dr. Almeida Santos : em_ aqueles fantásticos diálogos televisivos com o dr. Jardim , deu claramente a entender que em_ o caso de_ a negociação com Moçambique ele teria ido com o dr. Soares para Dar es-Salam condicionado mental e politicamente porque o essencial de_ as conversações houvera já sido feito por mim em_ uma anterior deslocação .",0,40,125
974,P. -- Onde fora sozinho ?,0,40,126
975,R. -- Com o comandante Almeida e Costa .,0,40,127
976,De_ onde o dr. Almeida Santos deu azo a outras interpretações ...,0,40,128
977,"Tanto que o dr. Jardim , com a sagacidade que lhe é habitual , disse logo ' pois , foi o Melo Antunes ' ...",1,40,129
978,"Isto é , foi o Melo Antunes o responsável por um mau acordo !",0,40,130
979,O dr. Almeida Santos fez um ar compungido que reflectia bem o que lhe ia em_ o pensamento e em_ a alma .,0,40,131
980,"Não sei bem se é o mesmo que vai em_ o pensamento e em_ a alma de Mário Soares , espero que não .",0,40,132
981,"Expliquei com toda a clareza , quando vim de_ esses encontros em Dar es-Salam , qual a filosofia subjacente de_ as conversações que deveriam conduzir a um acordo ...",0,40,133
982,"P. -- ... explicou o quê , exactamente ?",0,40,134
983,"R. -- ... que o que estava em causa era Portugal reconhecer ou não reconhecer , de maneira clara e inequívoca , o direito de Moçambique e de_ as antigas colónias a_ a autodeterminação e , com todas as consequências , a_ a independência .",0,40,135
984,"Se esse era o objectivo político de_ a Revolução , não podíamos tergiversar em questões que eu considerava acessórias .",0,40,136
985,"Ora , em relação a esse objectivo fundamental havia um conflito claro com Spínola e com o sector que o apoiava , duas concepções opostas .",0,40,137
986,"P. -- Muito depressa ' cá fora ' , isto é , a própria sociedade civil , se apercebeu de_ essas duas concepções ...",0,40,138
987,R. -- Claro !,0,40,139
988,"E portanto , o que fez com que esta situação de impasse de_ as duas concepções de_ a descolonização se esclarecesse foram justamente as negociações preparatórias para o acordo de Lusaka , com vista a_ a independência de Moçambique .",0,40,140
989,"Foi isso que fez com que , em_ o auge de_ o embate entre Spínola e aquilo que era representado por mim , se fizesse a Lei 7/74 , que reconhecia por_ a primeira vez o direito a_ a autodeterminação e independência .",0,40,141
990,O caminho ficou obviamente facilitado para encontrar soluções concretas para a descolonização .,0,40,142
991,P. -- Um caminho que passou por cima de Spínola ...,0,40,143
992,R. -- Ele sentia e vivia obviamente essa questão como algo de dramático .,0,40,144
993,"Tanto que não tem nenhuma relutância , em coisas ditas e escritas , em classificar -me -- e a outros -- como um traidor a_ a pátria .",0,40,145
994,P. -- Que impressão é que isso lhe faz ?,0,40,146
995,R. -- Muita .,0,40,147
996,Ele e os que o rodearam são de um enorme primitivismo em_ a forma como apreciam os outros .,0,40,148
997,"Ninguém detém o exclusivo de_ o patriotismo , mas sim ideias divergentes sobre a construção de_ o futuro .",0,40,149
998,"As soluções que ele defendia -- federações , comunidades -- eram , a_ o fim de treze anos de guerra , irrealistas e utópicas .",0,40,150
999,Levi Strauss diz de forma notável que ' o maior pecado de_ o Ocidente foi o colonialismo ' .,1,40,151
1000,Sempre pensei que a coisa que melhor poderia honrar a revolução portuguesa era a independência de_ as colónias de uma forma que também as honrasse ...,0,40,152
1001,P. -- Mas aí ...,0,40,153
1002,R. -- Sei perfeitamente que tudo seguiu um curso impossível de prever em_ a altura ...,0,40,154
1003,P. -- ... qual altura ?,0,40,155
1004,R. -- ... antes de chegarmos a_ a assinatura formal de_ os acordos de independência .,0,40,156
1005,"Visto ' a posteriori ' , era impossível ter evitado que se tivesse tornado impossível a presença de_ a esmagadora maioria de_ os portugueses em Angola e Moçambique .",0,40,157
1006,"Em parte , essa instabilidade foi marcada por_ a vontade clara de_ os novos responsáveis políticos por Angola e Moçambique de afastar os portugueses .",0,40,158
1007,P. -- Foi um mau princípio ...,0,40,159
1008,"R. -- ... foi , mas esse radicalismo era inevitável .",0,40,160
1009,As elites que chegaram a_ o poder foram as que andaram de armas em_ a mão em_ a luta de guerrilhas .,0,40,161
1010,Sabemos que só o puderam fazer porque tiveram um apoio ideológico quase exclusivo de origem comunista e um apoio logístico e material vindo de_ a União Soviética e de_ o bloco socialista .,0,40,162
1011,"Ora , em plena guerra fria , em plena disputa de zonas de influência entre a URSS e os Estados Unidos , era inevitável que o poder político em_ esses países fosse simultaneamente instrumentalizado por_ a estratégia de_ a URSS , por um lado , e , por outro , que se prosseguisse um radicalismo de afastamento de tudo o que parecesse de influência ocidental , nomeadamente o antigo colonizador .",0,40,163
1012,Um de_ os esforços por nós feitos em todos os acordos foi o de preservar garantias e direitos de_ os portugueses .,0,40,164
1013,"Mas uma coisa são os desejos , outra a realidade histórica que se encarrega de escrever a História de outra maneira ...",0,40,165
1014,P. -- Acabou de me descrever de forma linear e límpida o contexto em que se iria desenvolver a descolonização .,0,40,166
1015,"Justamente devido a_ o seu conhecimento de_ esse contexto , não lhe parece que tudo foi feito de forma expedita e demasiado rápida ?",0,40,167
1016,Como se houvesse uma urgência ?,0,40,168
1017,"R. -- Se não estivéssemos a viver uma revolução , teríamos a obrigação -- e até as condições -- para fazer a descolonização a_ o ritmo adequado , uma passagem com equilíbrio e estabilidade .",0,40,169
1018,"Essa revolução não só foi de toda a sociedade civil como de_ as próprias Forças Armadas , nomeadamente as que estavam em Angola e Moçambique .",1,40,170
1019,A exigência de ser rápido em_ uma solução concreta vinha não só de_ a população em geral como em particular de_ aqueles com os quais teríamos que contar se quiséssemos fazer as coisas como se estivéssemos em democracia política : ter umas FA que garantissem uma determinada política externa .,1,40,171
1020,"Não se trata de dizer -- como já se disse -- que o Exército ' abandonou ou entrou em desordem ' em_ as antigas colónias , mas sim de ver que era impossível que eles lá continuassem a combater ... a_ a espera que em Portugal se dessem as transformações políticas conducentes a_ a democracia ...",1,40,172
1021,"P. -- Descreveu há pouco o contexto internacional que iria emoldurar a descolonização , acaba de descrever o nacional .",0,40,173
1022,"Insisto : não era possível , sabendo de antemão a realidade de_ os dois contextos , ter tido menos pressa ?",0,40,174
1023,Menos precipitação ?,0,40,175
1024,"R. -- Não , acho que não era possível .",0,40,176
1025,E não houve nenhuma intenção de precipitar os acontecimentos .,0,40,177
1026,Voltando atrás : o que imaginámos com o MFA foi o derrube de_ o regime e a implantação de_ a democracia .,0,40,178
1027,"Mas o que estávamos a fazer era um golpe de Estado , um pronunciamento .",0,40,179
1028,"Nem eu , nem ninguém , imaginou que esse golpe de Estado fosse horas depois uma revolução , porque o país se incendiou de norte a sul .",0,40,180
1029,"As massas transformaram um golpe militar clássico -- só que , em_ este caso , de esquerda -- em_ um movimento revolucionário .",0,40,181
1030,"A partir daí , e sem perder de vista objectivos fundamentais , tivemos de navegar a_ a vista .",0,40,182
1031,Não há outra explicação para as coisas .,1,40,183
1032,"P. -- Ainda hoje vigoram em certos sectores duas teses muito interessantes : a primeira , que o vosso golpe de Estado era de origem comunista ; a segunda , que ele foi aproveitado horas depois por_ o Partido Comunista .",0,40,184
1033,"R. -- O Movimento desenvolveu -se de forma quase milagrosa , sem contactos com os partidos que existiam clandestinamente .",0,40,185
1034,Havia contactos meramente pessoais com gente de_ os partidos .,0,40,186
1035,"Lembro -me , por exemplo , de ter trocado muitas impressões com Sotto Mayor Cardia -- era amigo pessoal de_ ele -- sobre o que estava em gestação , disse -lhe que o regime só cairia por via militar , uma tese que defendia há anos .",0,40,187
